intStrNumeroStruttura;Categoria;Classification;vchStrDenominazione;vchStrIstat;DESCRIZIONE;CAP;Indir;Gestore;City;localita;vchStrTel;vchStrTelefax;vchStrCellulare;vchStrWebAddress;vchStrEmail;Longitude_X;Latitude_Y;ISTAT6
11613;ALBERGHI;Alberghi 1 stella;BELVEDERE;042049;STAFFOLO;60039;via Redipuglia 1;ILDE BOCCI;STAFFOLO;STAFFOLO;0731779261;0731771958;;www.giubbi.com;info@giubbi.com;13.1875;43.4334;042049
17043;ALBERGHI;Alberghi 4 stelle;RELAIS DEL BORGO HOTEL & SPA;042049;STAFFOLO;60039;;SILVIA BIONDINI;STAFFOLO;;0731 779223;;;;;;;042049
14559;ALLOGGI AGRITURISTICI;Agriturismi;SEGNAVENTO;042049;STAFFOLO;60039;c.da Salmagina 7;LIVIA CERIONI;STAFFOLO;;0731 779892;;;"info@zaccagnini.it; amministrazione@zaccagnini.it";;;;042049
14477;BED & BREAKFAST;BedBreakfast;B&B CA' DEL CARDO;042049;STAFFOLO;60039;contrada Coste 72;DONATELLA MARGONI;STAFFOLO;STAFFOLO;0731770007;;3474227125;www.cadelcardo.com;"cardo@cadelcardo.it; cardo@cadelcardo.com";13.2136;43.4631;042049
14008;ALLOGGI AGRITURISTICI;Agriturismi;COLOCCINI ANTONIO;042049;STAFFOLO;60039;contrada santa caterina 1;ANTONIO COLOCCINI;STAFFOLO;STAFFOLO;;;;;;13.1909;43.4319;042049
15726;AREE DI SOSTA (PLEIN AIR);Aree di Sosta;AREA DI SOSTA CAMPER;042049;STAFFOLO;60039;;AREA DI SOSTA AREA DI SOSTA CAMPER;STAFFOLO;;;;;;;;;042049
15691;BED & BREAKFAST;BedBreakfast;LA CASA DELLE RONDINI B&B;042049;STAFFOLO;60039;Contrada Campagliano 5;ANTONIO GUARINO;STAFFOLO;STAFFOLO;0731 779777;0731779777;339 7874700;www.ilcasaledellerondini.it;info@ilcasaledellerondini.it;13.2016;43.4432;042049
14849;TURISMO RURALE;Country House;LA CIMINIERA 1846;042049;STAFFOLO;60039;contrada Santa Caterina 18;GIANCARLO TOMASSETTI;STAFFOLO;STAFFOLO;0731/779762;0731/779762;;www.laciminiera.it;info@laciminiera.it;13.1941;43.4415;042049
13982;AREE DI SOSTA (PLEIN AIR);Aree di sosta di eccellenza;AREA DI SOSTA CAMPER;043002;APIRO;62021;;LAURA BORGOGNONI;APIRO;LOC. PIAN DELL'ELMO;0733611131;;;;;13.1309;43.3926;043002
16258;BED & BREAKFAST;BedBreakfast;B&B LUPUS IN FABULA;043002;APIRO;62021;Strada Pian dell'Elmo snc;ALESSANDRO PAGLIUCA;APIRO;;;;3489397493;;ale.pagliuca@tin.it;;;043002
12055;TURISMO RURALE;Attivitˆ ricettive rurali;COUNTRY HOUSE L'ABBAZIA;043002;APIRO;62021;contrada Sant' Urbano 5;LIOUBOV VERETINA;APIRO;APIRO;"0733 611040; 0733 611109";;"3207832788; 3384785780";www.abbaziasanturbano.it;abbaziasanturbano@libero.it;13.0814;43.4105;043002
11815;ALBERGHI;Alberghi 3 stelle;HOTEL MIRO';043002;APIRO;62021;piazzale cesare battisti 12;LAURA BORGOGNONI;APIRO;APIRO;0733613004;;3357601365;www.miro-hotel.it;info@miro-hotel.it;13.1322;43.3914;043002
1547;ALLOGGI AGRITURISTICI;Agriturismi;ALLOGGIO AGRITURISTICO COLLEVERDE;043002;APIRO;62021;contrada Cozzi 1;SAVINO FERRUCCI;APIRO;APIRO;0733611755;0733611755;3331498666;www.agriturismocolleverde.eu;paolo.ferrucci@virgilio.it;13.1356;43.3798;043002
1548;ALLOGGI AGRITURISTICI;Agriturismi;AGRITURISMO LA CASA DEL SOLE;043002;APIRO;62021;via San Salvatore 1;MARIA MEDICI;APIRO;APIRO;0733611256;;3384295448;www.agriturismonellemarche.it;deluca_rosanna@virgilio.it;13.1328;43.3896;043002
1549;ALLOGGI AGRITURISTICI;Agriturismi;AGRITURISMO SANTA MARIA DEL GALLO;043002;APIRO;62021;contrada Santa Maria 7;DOMENICO GALLO;APIRO;APIRO;0733618105;;335459423;www.santamariadelgallo.it;mimmo.gallo@tiscali.it;13.1105;43.3531;043002
13621;BED & BREAKFAST;BedBreakfast;B&B DA SILVA VERA LUCIA;043002;APIRO;62021;via figuretta 8;VERA LUCIA DA SILVA;APIRO;FRONTALE;;;3404943430;;veraluce@libero.it;13.1066;43.3529;043002
17334;ALLOGGI AGRITURISTICI;Agriturismi;LA TROTA;043002;APIRO;62021;c.da Favete snc;ALESSANDRA PRIORI;APIRO;;;;338 4609005;;zyxgian@gmail.com;;;043002
17438;ALLOGGI AGRITURISTICI;Agriturismi;VILLA ARSICCI;043002;APIRO;62021;via Arsicci 3;ELISABETTA PRIMUCCI;APIRO;;0733619265;;;;primuccisargenti@libero.it;;;043002
13216;TURISMO RURALE;Country House;COUNTRY HOUSE DEI SEGRETI;043003;APPIGNANO;62010;contrada verde fiore 1;MONALDO  LUCAMARINI;APPIGNANO;APPIGNANO;073357685;073357685;3384671618;www.osteriadeisegreti.com;info@osteriadeisegreti.com;13.3577;43.3664;043003
11816;ALBERGHI;Alberghi 3 stelle;VILLA VERDEFIORE;043003;APPIGNANO;62010;contrada Verde Fiore 37;LUCIANO ROSETTI;APPIGNANO;APPIGNANO;0733570035;0733400191;;www.villaverdefiore.it;info@villaverdefiore.it;13.3636;43.377;043003
16235;TURISMO RURALE;Country House;LA COLOMBAIA Srl;043003;APPIGNANO;62010;c.da Cardeggiano 10;PATRIZIA PALPACELLI;APPIGNANO;;0733579658;;3387767939;www.la-colombaia.it;info@la-colombaia.it;;;043003
16489;AREE DI SOSTA (PLEIN AIR);Aree di Sosta;AREA DI SOSTA CAMPER;043003;APPIGNANO;62010;;AREA DI SOSTA AREA DI SOSTA CAMPER;APPIGNANO;;;;;;;;;043003
14121;TURISMO RURALE;Country House;IL GIARDINO DEGLI ULIVI;043003;APPIGNANO;62010;contrada forano 29;SILVIA GIULIODORI;APPIGNANO;APPIGNANO;0733400050;0733400310;3403880645;www.algiardinodegliulivi.it;info@algiardinodegliulivi.it;13.3837;43.3614;043003
14480;ALLOGGI AGRITURISTICI;Agriturismi;AGRITURISMO FORANO CASA LE PIAGGE;043003;APPIGNANO;62010;contrada forano 44;GIOVANNI BATTISTA LUCANGELI;APPIGNANO;APPIGNANO;+39 073357102;+39 073357102;+39 3473005307;www.fattoriaforano.it;agriturismoforano@yahoo.it;13.3879;43.3617;043003
14517;BED & BREAKFAST;BedBreakfast;B&B LA PINTURETTA;043004;BELFORTE DEL CHIENTI;62031;via Fornaci 26;NADIA FAGIANI;BELFORTE DEL CHIENTI;;0733906438;;3491063808;www.lapinturetta.com;info@lapinturetta.com;13.2506;43.1753;043004
14414;BED & BREAKFAST;BedBreakfast;B&B LA MIMOSA;043004;BELFORTE DEL CHIENTI;62031;via palmiro togliatti 22;TOMMASO CAPRADOSSI;BELFORTE DEL CHIENTI;BELFORTE DEL CHIENTI;0733906201;0733906201;3388514935;www.networkprofessionale.com;tamara.21@virgilio.it;13.2438;43.1622;043004
14415;ALLOGGI AGRITURISTICI;Agriturismi;FORNACI SABINE;043004;BELFORTE DEL CHIENTI;62031;via fornaci sabine 4;ELISA MORESCHINI;BELFORTE DEL CHIENTI;BELFORTE DEL CHIENTI;0733906117;;3393659258;www.fornacisabine.com;info@fornacisabine.com;13.2409;43.147;043004
14770;ALTRI ALLOGGI PRIVATI;Appartamenti Ammobiliati uso turistico (Art. 32 Ð T.U.);CASA VACANZE;043004;BELFORTE DEL CHIENTI;62031;via Europa 28;GIULIANO SALVATORI;BELFORTE DEL CHIENTI;BELFORTE DEL CHIENTI;;;347/7108083;;;13.2443;43.1567;043004
16798;ALLOGGI IN AFFITTO;Affittacamere;AZIENDA AGRICOLA CORONCINA DI MOSCHINI MELANIA;043004;BELFORTE DEL CHIENTI;62031;via Fossa 1;MELANIA MOSCHINI;BELFORTE DEL CHIENTI;;0733 906227;;3669238075;www.agriturismocoroncina.it;info@agriturismocoroncina.it;;;043004
17028;BED & BREAKFAST;BedBreakfast;B&B ANTEGIANO;043004;BELFORTE DEL CHIENTI;62031;via Madonna d'Antegiano  3;VINCENZO LEONANGELI;BELFORTE DEL CHIENTI;;0733904338;;3386813122;www.bbantegiano.com;v.leonangeli@alice.it;;;043004
15836;TURISMO RURALE;Country House;PALAZZO BONFRANCESCHI RESIDENZA D'EPOCA;043004;BELFORTE DEL CHIENTI;62031;;ELISA ARMANDA MENDES DE ALMEIDA;BELFORTE DEL CHIENTI;Centro storico;0733 906405;;346 7673752;www.palazzobonfranceschi.it;palazzobonfranceschi@gmail.com;;;043004
13306;ALLOGGI AGRITURISTICI;Agriturismi;AGRITURISMO LA FONTE;043004;BELFORTE DEL CHIENTI;62031;via sodere 1;SANDRO CARTECHINI;BELFORTE DEL CHIENTI;BELFORTE DEL CHIENTI;0733906552;;;www.la-fonte.it;;13.2235;43.1634;043004
12906;BED & BREAKFAST;BedBreakfast;B&B IL VILLINO;043004;BELFORTE DEL CHIENTI;62031;via giuseppe piccioni 3;MARCO SVEGLIATI;BELFORTE DEL CHIENTI;BELFORTE DEL CHIENTI;0733 906439;;;www.il-villino.com/contattaci;info@il-villino.com;13.2481;43.1745;043004
11818;ALBERGHI;Alberghi 1 stella;PINTURA;043005;BOLOGNOLA;62030;piazzale pintura 1; MARIO SERGIACOMI;BOLOGNOLA;PINTURA DI BOLOGNOLA;0737520140;;;;;13.2412;42.9884;043005
11820;ALBERGHI;Alberghi 3 stelle;LA CAPANNA;043005;BOLOGNOLA;62030;piazzale pintura 5;MARIO D'ALESIO;BOLOGNOLA;PINTURA DI BOLOGNOLA;0737520134;;;;mariodalesio@hotmail.com;13.2412;42.9884;043005
58;BED & BREAKFAST;BedBreakfast;B&B CRISTINA & LAURA di MAGGI MARIA GABRIELLA;043005;BOLOGNOLA;62030;via dei sibillini 1;MARIA GABRIELLA MAGGI;BOLOGNOLA;BOLOGNOLA;0737520136;0737520136;3355797510;;gabriella_maggi@ibero.it;13.2416;42.99;043005
15128;BED & BREAKFAST;BedBreakfast;B&B I RUSTICHELLI DI DANY;043005;BOLOGNOLA;62030;via g. felici 104;DANIELA CECCHINI;BOLOGNOLA;BOLOGNOLA;0737520109;;;;;13.218;42.9967;043005
15182;ALLOGGI IN AFFITTO;Case ed Appartamenti per Vacanze;CASE E APPARTAMENTI VACANZE DIBIAGI FAUSTO;043006;CALDAROLA;62020;localita' borgo pievefavera 50;FAUSTO DIBIAGI;CALDAROLA;CALDAROLA;0733 905746;;338 3932412;;vacancaldarola@calde2958.it;13.195;43.1399;043006
14312;BED & BREAKFAST;BedBreakfast;LA CASA DI ROSA;043006;CALDAROLA;62020;;ROSA POTTETTI;CALDAROLA;;;;3396290296;;;;;043006
15801;AREE DI SOSTA (PLEIN AIR);Aree di Sosta;AREA DI SOSTA CAMPER;043006;CALDAROLA;62020;;AREA DI SOSTA AREA DI SOSTA CAMPER;CALDAROLA;;;;;;;13.284;43.2102;043006
11821;ALBERGHI;Alberghi 3 stelle;DA SANDRO;043006;CALDAROLA;62020;P.ZZA XXIV MAGGIO 16;SANDRO MEO;CALDAROLA;CALDAROLA;0733905183;0733905183;;;meosandro@tiscalinet.it;;;043006
11984;ALBERGHI;Alberghi 3 stelle;TESORO;043006;CALDAROLA;62020;viale giacomo matteotti 27;;CALDAROLA;CALDAROLA;0733905830;0733/905570;340/9085173;www.hoteltesoro.it;info@hoteltesoro.it;13.2228;43.1419;043006
13177;ALLOGGI AGRITURISTICI;Agriturismi;IL FRUTTETO;043006;CALDAROLA;62020;contrada acquaviva snc;SILVIA MINNOZZI;CALDAROLA;CALDAROLA;0733971550;;3356616226;www.frutteto.info;info@frutteto.info;13.2293;43.1316;043006
13169;BED & BREAKFAST;BedBreakfast;IL NIDO DEL CUCULO;043006;CALDAROLA;62020;contrada colcu' 12;SUSANNA FABBRONI;CALDAROLA;CALDAROLA;0733905555;;3280720470;www.ilnidodelcuculo.it;susannafab@tiscali.it;13.2179;43.1321;043006
13604;ALLOGGI AGRITURISTICI;Agriturismi;FATTORIA DI CIGNANO;043007;CAMERINO;62032;via Cignano 5;;CAMERINO;loc. Cignano;0737633595;0737633595;3383920040;;;;;043007
13598;BED & BREAKFAST;BedBreakfast;B&B FRANCIONI DONATELLA;043007;CAMERINO;62032;frazione valdiea 9;DONATELLA FRANCIONI;CAMERINO;CAMERINO;;;3337135703;;;13.1321;43.1098;043007
13417;ALLOGGI AGRITURISTICI;Agriturismi;AGRITURISMO LE CORTINE;043007;CAMERINO;62032;via Andrea d' Accorso 75;ELISABETTA BOTTEGA;CAMERINO;CAMERINO;0737616840;0737631035;3490933941;www.lecortine.com;info@lecortine.com;13.0573;43.1494;043007
13787;BED & BREAKFAST;BedBreakfast;B&B PALOMBA;043007;CAMERINO;62032;localitˆ Palombare 2;JHON JULIAN GRAIN;CAMERINO;loc.Palombare;0737644121;0737644121;3358172258;www.palomba.it;info@palomba.it;;;043007
12132;BED & BREAKFAST;BedBreakfast;MARGGRAF MARY CECILIA;043007;CAMERINO;62032;frazione costa san severo 8;MARY CECILIA MARGGRAF;CAMERINO;CAMERINO;073742302;;;www.costasansevero.it;ulimary@costasansevero.com;13.018;43.156;043007
12135;BED & BREAKFAST;BedBreakfast;B&B COLLE RIDENTE;043007;CAMERINO;62032;localita' colle ridente 2;EMANUELA CARLUCCI;CAMERINO;CAMERINO;0737637000;0737637000;3394818118;www.colleridente.it;info@colleridente.it;13.0751;43.1531;043007
12137;BED & BREAKFAST;BedBreakfast;B&B CASELUNGHE Country House;043007;CAMERINO;62032;localita' caselunghe 2;SARA LA ROSA;CAMERINO;CAMERINO;;;3299178845 / 347 1957021;www.camerino-caselunghe.it;info@camerino-caselunghe.it;13.0509;43.1267;043007
11822;ALBERGHI;Alberghi 3 stelle;I DUCHI;043007;CAMERINO;62032;via varino favorino 72;ROBERTO LUPIDI;CAMERINO;CAMERINO;0737630440;0737630455;;www.hoteliduchi.com;info@hoteliduchi.com;13.0668;43.134;043007
11823;ALBERGHI;Alberghi 2 stelle;ROMA;043007;CAMERINO;62032;piazza giuseppe garibaldi 6;GIOVANNI RICCIONI;CAMERINO;CAMERINO;0737630125;0737632592;;;;13.0671;43.1344;043007
11824;ALBERGHI;Alberghi 3 stelle;IL CAVALIERE;043007;CAMERINO;62032;via mariani 35;GIORGIO MORENI;CAMERINO;CAMERINO;073746128;073746129;3475348663;www.hotelilcavaliere.com;info@hotelilcavaliere.com;13.1173;43.0915;043007
11825;ALBERGHI;Alberghi 2 stelle;DEL SOLE;043007;CAMERINO;62032;via mariani 59;MARISA FRASCARELLI;CAMERINO;CAMERINO;073746115;073746167;;;;13.1083;43.0936;043007
11826;RESIDENZE TURISTICO ALBERGHIERE;2 Stelle;RESIDENCE LE MOSSE;043007;CAMERINO;62032;via le mosse 1;LUCIO BOLDRINI;CAMERINO;CAMERINO;0737640585;0737640585;3357171492;;info@boldrinicostruzioni.it;13.0751;43.1408;043007
377;BED & BREAKFAST;BedBreakfast;B&B COUNTRY - LA CONTEA;043007;CAMERINO;62032;frazione Statte 1;MASSIMO MARCO SERI;CAMERINO;CAMERINO;3388461230;;;;mmseri@virgilio.it;13.1483;43.1457;043007
1556;ALLOGGI AGRITURISTICI;Agriturismi;LA CAVALLINA;043007;CAMERINO;62032;via mariani 13;MARIANGELA VIRGILI;CAMERINO;CAMERINO;073746173;073746173;3480957988;www.lacavallina.it;lacavallina@tin.it;13.1181;43.0919;043007
1557;ALLOGGI AGRITURISTICI;Agriturismi;CERERE;043007;CAMERINO;62032;localita' case beri 1;CARLO CORNELI;CAMERINO;CAMERINO;0737630202;;;;;13.0856;43.1801;043007
4464;ALLOGGI IN AFFITTO;Case ed Appartamenti per Vacanze;RESIDENZA LARGO VALENTINI;043007;CAMERINO;62032;largo valentini 4; ALESSANDRA MARCHETTI;CAMERINO;CAMERINO;0737 630232;;333 2409401;;;13.0653;43.1339;043007
4465;ALLOGGI IN AFFITTO;Case ed Appartamenti per Vacanze;RESIDENCE I GIRASOLI;043007;CAMERINO;62032;frazione San Marcello 24;ROBERTO SANTACCHI;CAMERINO;CAMERINO;0737632740;0737646420;3357503752;www.residenceigirasoli.it;santacchi@santacchi.it;13.0677;43.1004;043007
4466;ALLOGGI IN AFFITTO;Case ed Appartamenti per Vacanze;CASAROLI SILVANO;043007;CAMERINO;62032;via conti di borgo 77;SILVANO CASAROLI;CAMERINO;CAMERINO;0737630287;;3314637136;;silvanocasaroli@libero.it;13.0661;43.1276;043007
5405;CASE PER FERIE;Case per Ferie;COLLEGIO BONGIOVANNI;043007;CAMERINO;62032;via B. Bongiovanni 7;LUCIANO SPINOZZZI;CAMERINO;CAMERINO;0737630333;0737630333;;www.collegiobongiovanni.it;info@collegiobongiovanni.it;13.0673;43.1356;043007
5406;CASE PER FERIE;Case per Ferie;RESIDENCE VENANZINA PENNESI;043007;CAMERINO;62032;;GIUSEPPE SCUPPA;CAMERINO;CAMERINO;0737632752;0737631357;3351200995;;parrocchia.venanzio@libero.it;;;043007
16342;BED & BREAKFAST;BedBreakfast;B&B TENUTA GORGIANO;043007;CAMERINO;62032;localitˆ Gorgiano 2;ANDREA SILVESTRI;CAMERINO;Gorgiano;0737632249;;3289680796;;as.gorgiano@gmail.com;;;043007
17118;BED & BREAKFAST;BedBreakfast;B&B ACANTO GARDEN;043007;CAMERINO;62032;loc. Varano di Sopra 14;EMANUELA TACCARI;CAMERINO;loc. Varano di Sopra, 14;;;3351369947;www.acantogarden.com;emanuelataccari@gmail.com;;;043007
16782;BED & BREAKFAST;BedBreakfast;B&B HAPPY HOUSES;043007;CAMERINO;62032;viale Emilio Betti 15;GUIDO PELLIZZARI;CAMERINO;www.happyhouses.it;0737 630731;;"347 8048593; 349 4276051";;info@happyhouses.it;;;043007
16649;BED & BREAKFAST;BedBreakfast;B&B LEONE;043007;CAMERINO;62032;viale Giacomo Leopardi 59;ROSSANA AURELI;CAMERINO;;;;3331870736;;info@b&bcollepiano.com;;;043007
16554;ALLOGGI IN AFFITTO;Case ed Appartamenti per Vacanze;VILLA MARIA;043007;CAMERINO;62032;via Girolamo di Giovanni 41;ROBERTO STRAPPAVECCIA;CAMERINO;;0737637129;0737637129;;;artigianedilsrl@legalmail.it;;;043007
14153;ALLOGGI AGRITURISTICI;Agriturismi;AGRITURISMO LA MARCA;043007;CAMERINO;62032;localita' mecciano 1;FRANCESCO SCAGNETTI;CAMERINO;CAMERINO;0737644437;0737644388;;;;13.0497;43.1821;043007
14184;BED & BREAKFAST;BedBreakfast;B&B VALLE SAN MARTINO;043007;CAMERINO;62032;localita' valle raggiano 12;FRANCESCO TRONCANETTI;CAMERINO;CAMERINO;;;;;;13.0373;43.1272;043007
13997;ALLOGGI AGRITURISTICI;Agriturismi;AGRITURISMO DRAGONCELLO;043007;CAMERINO;62032;via pieragostini 10;MARCO TOMASI;CAMERINO;CAMERINO;0737637184;;3397144016;www.agriturismo-dragoncello.com;info@agriturismo-dragoncello.com;13.0637;43.1318;043007
13998;ALLOGGI AGRITURISTICI;Agriturismi;AGRITURISMO LE ARCATE DI SANT'ANGELO;043007;CAMERINO;62032;localita' morrone 13;MARIA RAMADORI;CAMERINO;CAMERINO;;;3398852761;;;13.07;43.1082;043007
13999;TURISMO RURALE;Country House;COUNTRY HOUSE PAPPAFO';043007;CAMERINO;62032;localita' montagnano 98;GIULIANO CORRENTI;CAMERINO;CAMERINO;0737630794;0737631336;3281355246;;;13.0739;43.1476;043007
14779;TURISMO RURALE;Country House;RELAIS VILLA FORNARI;043007;CAMERINO;62032;localita' calvie 2;;CAMERINO;CAMERINO;0737637646;0737631483;3351356106;www.villafornari.it;info@villafornari.it;13.0415;43.1526;043007
14780;TURISMO RURALE;Country House;"ATTIVITA'  RICETTIVA RURALE ""LE CALVIE""";043007;CAMERINO;62032;localita' calvie 2;;CAMERINO;CAMERINO;0737616864;0737616864;3472964791;www.lecalvie.it;info@lecalvie.it;13.0415;43.1526;043007
14597;BED & BREAKFAST;BedBreakfast;B&B VIALE DEI TIGLI;043007;CAMERINO;62032;via berta 2;MARINA PEDICONI;CAMERINO;CAMERINO;"0737644364; 0737644307";0737644307;;;ilvialedeitigli@libero.it;13.0512;43.1638;043007
14346;BED & BREAKFAST;BedBreakfast;B&B CASA ROCCA;043007;CAMERINO;62032;piazzale della vittoria 3;ANNA ZAMPETTI;CAMERINO;CAMERINO;069333117;;3496122112;;annazampetti@hotmail.it;13.0636;43.1316;043007
14520;BED & BREAKFAST;BedBreakfast;B&B AGNANO PICCOLO;043007;CAMERINO;62032;localita' poggio maddalena 1;SIMONETTA ZUCCONI GALLI FONSECA;CAMERINO;CAMERINO;0737644435;;335370788;;simonettafonseca@virgilio.it;13.0601;43.1693;043007
14521;ALLOGGI AGRITURISTICI;Agriturismi;AGRITURISMO LA LOGGIA;043007;CAMERINO;62032;loc. Tirello 6;RITA MARIA PIACENTINI;CAMERINO;LOC. TIRELLO, 6;3318313258;;;www.agriturismolaloggia.com;info@agriturismolaloggia.com;;;043007
15134;TURISMO RURALE;Country House;LA LOCANDA DELL' ISTRICE;043007;CAMERINO;62032;frazione rocca d' aiello 1;BEATE BENNEWITZ;CAMERINO;CAMERINO;0737644441;;3491631047;www.locandadellistrice.it;info@locandadellistrice.it;13.0619;43.1786;043007
15287;CASE PER FERIE;Case per Ferie;RESIDENZA BONGIOVANNI;043007;CAMERINO;62032;via b. bongiovanni 13;LUCIANO SPINOZZZI;CAMERINO;CAMERINO;0737 630333;;;;;13.0663;43.1354;043007
15711;BED & BREAKFAST;BedBreakfast;B&B BORGO COLLE PIANO;043007;CAMERINO;62032;LOC. COLLE PIANO 1;GILBERTO ACCORSI;CAMERINO;COLLE PIANO;;;333 1870736;www.bbcollepiano.com;info@bbcollepiano.com;;;043007
15650;AREE DI SOSTA (PLEIN AIR);Aree di sosta di eccellenza;AREA DI SOSTA CAMPER - CAMERINO;043007;CAMERINO;62032;via Conti d'Altino 1;AREA DI SOSTA AREA DI SOSTA CAMPER;CAMERINO;Vallicelle;;;;;;13.0701;43.1275;043007
15641;TURISMO RURALE;Attivitˆ ricettive rurali;COUNTRY HOUSE VARANO;043007;CAMERINO;62032;frazione santa lucia 3;ADRIANO ACCARAMBONI;CAMERINO;CAMERINO;;;327 9804847;www.varanocountryhouse.com;agasnc@libero.it;13.1105;43.12;043007
15642;CASE PER FERIE;Case per Ferie;CASA DELLA GIOVENTU';043007;CAMERINO;62032;via ugo betti 39;DON LUCIANO SPINOZZI;CAMERINO;CAMERINO;0737632081;0737632081;338 6588169;;cdgorac@yahoo.it;13.0682;43.1347;043007
15637;ALLOGGI AGRITURISTICI;Agriturismi;LA COLLINA DEI CILIEGI;043007;CAMERINO;62032;frazione colle altino 7;PATRIZIA BRAVI;CAMERINO;CAMERINO;;;331 4637136;;;13.1059;43.1;043007
15638;ALTRI ALLOGGI PRIVATI;Appartamenti Ammobiliati uso turistico (Art. 32 Ð T.U.);BORGO BELVEDERI;043007;CAMERINO;62032;frazione valle vegenana 1;LUIGI BELVEDERI;CAMERINO;CAMERINO;0535 202603;0532 200062;348 2265620;;borgo@belvederi.com;13.0785;43.1744;043007
15664;AREE DI SOSTA (PLEIN AIR);Aree di Sosta;AREA SOSTA CAMPER - CAMERINO;043007;CAMERINO;62032;;AREA DI SOSTA AREA DI SOSTA CAMPER;CAMERINO;CAMERINO;;;;;;13.0674;43.1377;043007
15474;BED & BREAKFAST;BedBreakfast;B&B PRIMA O POI;043007;CAMERINO;62032;LOCALITA' PONTINIA 8;LUCREZIA BROGLIA;CAMERINO;LOCALITA' PONTINIA;0737 636717;;334 6334868;;b_bprimaopoi@libero.it;;;043007
14943;BED & BREAKFAST;BedBreakfast;B&B  AL RESPIRO NEL BOSCO di GIACOMAZZI LUCA;043008;CAMPOROTONDO DI FIASTRONE;62020;contrada colvenale 10;LUCA GIACOMAZZI;CAMPOROTONDO DI FIASTRONE;CAMPOROTONDO DI FIASTRONE;0733907040;0733907040;339-6356896;www.alrespironelbosco.it;lucaematilde@alrespironelbosco.it;13.2806;43.1412;043008
14592;BED & BREAKFAST;BedBreakfast;"COUNTRY  B&B ""IL VOLO DEL FALCO""";043008;CAMPOROTONDO DI FIASTRONE;62020;contrada colvenale 18;CRISTIANO BIBINI;CAMPOROTONDO DI FIASTRONE;CAMPOROTONDO DI FIASTRONE;;;3338315075;www.ilvolodelfalco.com;cristianobibini@hotmail.it;13.2681;43.1481;043008
17079;ALTRI ALLOGGI PRIVATI;Appartamenti Ammobiliati uso turistico (Art. 32 Ð T.U.);CASA VACANZA BORGO VECCHIO;043008;CAMPOROTONDO DI FIASTRONE;62020;via Circonvallazione 15;ANNARITA BOCCI;CAMPOROTONDO DI FIASTRONE;;0733 974288;;"348 3537204; 346 6603484";;"aloisa89@libero.it; annarita.bocci55@libero.it";;;043008
16953;OSTELLI PER LA GIOVENTU';Ostelli;COMMUNE TERRE CAMPI ROTUNDI;043008;CAMPOROTONDO DI FIASTRONE;62020;vicolo Giglioni 4;GIORGIO DILETTI;CAMPOROTONDO DI FIASTRONE;;0733 907153;;0733 907359;;sindaco@camporotondo.sinp.net;;;043008
1560;ALLOGGI AGRITURISTICI;Agriturismi;LA CASA SUL FIUME;043008;CAMPOROTONDO DI FIASTRONE;62020;contrada Ceca 2;ELVIRA CAPORALETTI;CAMPOROTONDO DI FIASTRONE;CAMPOROTONDO DI FIASTRONE;0733907157;;3471911881;;;13.2689;43.1327;043008
1561;ALLOGGI AGRITURISTICI;Agriturismi;AI RANGHI;043009;CASTELRAIMONDO;62022;;MASSIMO ROVERSI;CASTELRAIMONDO;Castelraimondo;073784909;0737642468;3486943582;;albertoroversi2@virgilio.it;;;043009
1562;ALLOGGI AGRITURISTICI;Agriturismi;IL GIARDINO DEGLI ULIVI;043009;CASTELRAIMONDO;62022;via crucianelli 54;FRANCESCO CIOCCOLONI;CASTELRAIMONDO;CASTELRAIMONDO;0737642121;0737642121;3383056098;www.ilgiardinodegliulivi.com;info@ilgiardinodegliulivi.com;13.002;43.1996;043009
1563;ALLOGGI AGRITURISTICI;Agriturismi;IL CASATO;043009;CASTELRAIMONDO;62022;localita' Vasconi 11;MARA CIPRIANI;CASTELRAIMONDO;CASTELRAIMONDO;0737642077;;3406187074;www.ilcasato.net;info@ilcasato.net;12.9929;43.2208;043009
11827;ALBERGHI;Alberghi 3 stelle;BELLAVISTA;043009;CASTELRAIMONDO;62022;via sant' anna 11; BONACUCINA;CASTELRAIMONDO;CASTELRAIMONDO;0737640717;0737642110;;www.hotelbellavista.info;posta@hotelbellavista.info;13.048;43.2077;043009
11828;ALBERGHI;Alberghi 3 stelle;PANORAMA;043009;CASTELRAIMONDO;62022;via del colle 7;ROBERTO MONTESI;CASTELRAIMONDO;CRISPIERO;0737642642;0737642642;;;"hotelpanorama2006@libero.it; panorama81@libero.it";13.0978;43.1954;043009
12128;ALLOGGI AGRITURISTICI;Agriturismi;AGRITURISMO TORRAIMUNI;043009;CASTELRAIMONDO;62022;loc. Roccafranca 2;MAURIZIO CONTE;CASTELRAIMONDO;LOCALITA' ROCCAFRANCA;0737 640728;0737 640728;348 2938256;;ssvbpc@tin.it;;;043009
13436;ALLOGGI AGRITURISTICI;Agriturismi;AZIENDA VITIVINICOLA COLLESTEFANO;043009;CASTELRAIMONDO;62022;frazione rustano 2;FABIO MARCHIONNI;CASTELRAIMONDO;CASTELRAIMONDO;0737640439;0737640439;347 3668345;;;13.0382;43.2143;043009
